Time,Voltage
21.26,-293.8926261462586
21.28,-475.528258147576
21.3,-2.253226314303812e-11
21.32,475.5282581475621
21.34,293.8926261462951
21.36,-293.8926261461579
21.38,-475.5282581475794
21.4,-3.331286885935436e-11
21.42,475.52825814759393
21.44,293.8926261462118
21.46,-293.8926261462412
21.48,-475.52825814758273
21.5,-4.40934745756706e-11
21.52,475.52825814755545
21.54,293.8926261463125
21.56,-293.89262614614046
21.58,-475.52825814758603
21.6,5.881275742962919e-11
21.62,475.5282581475873
21.64,293.89262614622925
21.66,-293.89262614622373
21.68,-475.5282581475894
21.7,-6.565468600830308e-11
21.72,475.5282581475488
21.74,293.8926261463299
21.76,-293.89262614621504
21.78,-475.52825814755755
21.8,3.7251545996996715e-11
21.82,475.5282581475806
21.84,293.89262614624676
21.86,-293.8926261462063
21.88,-475.52825814759603
21.9,-8.721589744093555e-11
21.92,475.5282581475773
21.94,293.89262614625545
21.96,-293.89262614619753
21.98,-475.5282581475642
22.0,1.569033456436424e-11
22.02,475.5282581475739
22.04,293.89262614626415
22.06,-293.89262614618883
22.08,-475.5282581476027
22.1,4.9097288480480025e-12
22.12,475.5282581475706
22.14,293.89262614627285
22.16,-293.89262614618013
22.18,-475.5282581475709
22.2,-5.870876868268235e-12
22.22,475.52825814756727
22.24,293.8926261462816
22.26,-293.89262614626335
22.28,-475.5282581475742
22.3,-1.6651482584584473e-11
22.32,475.5282581475639
22.34,293.8926261462903
22.36,-293.8926261461627
22.38,-475.52825814757756
22.4,-2.7432088300900712e-11
22.42,475.52825814759575
22.44,293.892626146207
22.46,-293.89262614624596
22.48,-475.5282581475809
22.5,-3.821269401721695e-11
22.52,475.52825814755727
22.54,293.89262614630775
22.56,-293.89262614614523
22.58,-475.52825814761934
22.6,6.469353798808285e-11
22.62,475.5282581475891
22.64,293.89262614622453
22.66,-293.89262614622845
22.68,-475.52825814758756
22.7,-5.977390544984942e-11
22.72,475.5282581475506
22.74,293.8926261463252
22.76,-293.89262614621975
22.78,-475.5282581475909
22.8,4.313232655545037e-11
22.82,475.52825814758245
22.84,293.892626146242
22.86,-293.89262614621106
22.88,-475.5282581475943
22.9,-8.13351168824819e-11
22.92,475.5282581475791
22.94,293.8926261462507
22.96,-293.8926261462023
22.98,-475.52825814759757
23.0,2.157111512281789e-11
23.02,475.52825814757574
23.04,293.8926261462594
23.06,-293.8926261461936
23.08,-475.5282581476009
23.1,1.0790509406501652e-11
23.12,475.52825814757244
23.14,293.89262614626807
23.16,-293.8926261461849
23.18,-475.5282581476042
23.2,9.903690185413723e-15
23.22,475.5282581475691
23.24,293.8926261462768
23.26,-293.8926261462681
23.28,-475.52825814757244
23.3,-1.0770702026130825e-11
23.32,475.5282581475658
23.34,293.8926261462855
23.36,-293.89262614616746
23.38,-475.5282581476109
23.4,-2.1551307742447065e-11
23.42,475.52825814759757
23.44,293.8926261462023
23.46,-293.8926261462507
23.48,-475.5282581475791
23.5,-3.23319134587633e-11
23.52,475.5282581475591
23.54,293.89262614630303
23.56,-293.89262614614995
23.58,-475.5282581476176
23.6,7.05743185465365e-11
23.62,475.5282581475909
23.64,293.89262614621975
23.66,-293.8926261462332
23.68,-475.52825814758575
23.7,-5.3893124891395776e-11
23.72,475.52825814755244
23.74,293.8926261463204
23.76,-293.89262614622453
23.78,-475.5282581475891
23.8,4.9013107113904015e-11
23.82,475.52825814758427
23.84,293.8926261462372
23.86,-293.89262614621583
23.88,-475.5282581475924
23.9,-7.545433632402825e-11
23.92,475.5282581475809
23.94,293.8926261462459
23.96,-293.8926261462071
23.98,-475.52825814759575
24.0,-8.623494204034449e-11
24.02,475.5282581475776
24.04,293.8926261462546
24.06,-293.8926261461984
24.08,-475.5282581475991
24.1,1.66712899649553e-11
24.12,475.52825814757426
24.14,293.8926261462633
24.16,-293.8926261461896
24.18,-475.5282581476024
24.2,-1.0779615347297696e-10
24.22,475.5282581475709
24.24,293.8926261462721
24.26,-293.89262614627285
24.28,-475.5282581475706
24.3,-4.8899214676771755e-12
24.32,475.5282581475676
24.34,293.8926261462808
24.36,-293.8926261461722
24.38,-475.52825814760905
24.4,-1.2935736490560944e-10
24.42,475.52825814759933
24.44,293.89262614619753
24.46,-293.89262614625545
24.48,-475.5282581475773
24.5,-2.645113290030965e-11
24.52,475.52825814756096
24.54,293.89262614629826
24.56,-293.8926261461547
24.58,-475.52825814761576
24.6,-3.723173861662589e-11
24.62,475.5282581475927
24.64,293.892626146215
24.66,-293.892626146238
24.68,-475.5282581475839
24.7,-4.801234433294213e-11
24.72,475.52825814755425
24.74,293.89262614631565
24.76,-293.8926261462293
24.78,-475.5282581475873
24.8,-5.879295004925837e-11
24.82,475.52825814758603
24.84,293.8926261462325
24.86,-293.8926261462206
24.88,-475.5282581475906
24.9,-6.95735557655746e-11
24.92,475.52825814758273
24.94,293.8926261462412
24.96,-293.8926261462118
24.98,-475.52825814759393
25.0,-8.035416148189083e-11
25.02,475.5282581475794
25.04,293.8926261462499
25.06,-293.8926261462031
25.08,-475.5282581475972
25.1,2.255207052340895e-11
25.12,475.528258147576
25.14,293.8926261462586
25.16,-293.8926261461944
25.18,-475.5282581476006
25.2,-1.0191537291452331e-10
25.22,475.5282581475727
25.24,293.89262614626733
25.26,-293.8926261462776
25.28,-475.52825814756875
25.3,9.908590907764729e-13
25.32,475.5282581475694
25.34,293.89262614627603
25.36,-293.89262614617695
25.38,-475.52825814760723
25.4,-1.234765843471558e-10
25.42,475.5282581476012
25.44,293.89262614619275
25.46,-293.8926261462602
25.48,-475.52825814757546
25.5,-2.0570352341856004e-11
25.52,475.5282581475627
25.54,293.8926261462935
25.56,-293.8926261461595
25.58,-475.5282581476139
25.6,-3.135095805817224e-11
25.62,475.52825814755937
25.64,293.89262614621026
25.66,-293.8926261462428
25.68,-475.5282581475821
25.7,-4.213156377448848e-11
25.72,475.5282581475561
25.74,293.89262614631093
25.76,-293.892626146234
25.78,-475.5282581475854
25.8,-5.291216949080472e-11
25.82,475.5282581475527
25.84,293.8926261462277
25.86,-293.8926261462253
25.88,-475.52825814758876
25.9,-6.369277520712095e-11
25.92,475.52825814758455
25.94,293.8926261462364
25.96,-293.89262614621657
25.98,-475.5282581475921
26.0,-7.447338092343719e-11
26.02,475.52825814754607
26.04,293.8926261462451
26.06,-293.8926261462079
26.08,-475.5282581475954
26.1,2.8432851081862598e-11
26.12,475.5282581475779
26.14,293.89262614625386
26.16,-293.8926261461992
26.18,-475.52825814759876
26.2,-9.603459235606967e-11
26.22,475.5282581475394
26.24,293.89262614626256
26.26,-293.8926261462824
26.28,-475.528258147567
26.3,6.871639649230121e-12
26.32,475.5282581475712
26.34,293.89262614627125
26.36,-293.8926261461817
26.38,-475.5282581476054
26.4,-1.1759580378870216e-10
26.42,475.5282581475679
26.44,293.89262614618804
26.46,-293.89262614626494
26.48,-475.52825814757364
26.5,-1.4689571783402354e-11
26.52,475.52825814756454
26.54,293.89262614628876
26.56,-293.8926261461642
26.58,-475.52825814761206
26.6,-2.5470177499718593e-11
26.62,475.52825814756125
26.64,293.8926261462055
26.66,-293.8926261462475
26.68,-475.52825814758035
26.7,-3.625078321603483e-11
26.72,475.5282581475579
26.74,293.89262614630616
26.76,-293.8926261462388
26.78,-475.52825814758364
26.8,-4.703138893235107e-11
26.82,475.52825814755454
26.84,293.89262614622294
26.86,-293.8926261462301
26.88,-475.528258147587
26.9,-5.7811994648667313e-11
26.92,475.52825814758637
26.94,293.89262614623163
26.96,-293.89262614622135
26.98,-475.5282581475903
27.0,-6.859260036498355e-11
27.02,475.5282581475479
27.04,293.89262614624033
27.06,-293.89262614621265
27.08,-475.52825814759365
27.1,3.431363164031625e-11
27.12,475.5282581475797
27.14,293.8926261462491
27.16,-293.89262614620395
27.18,-475.52825814759694
27.2,-9.015381179761603e-11
27.22,475.52825814754124
27.24,293.89262614625784
27.26,-293.8926261462871
27.28,-475.52825814756517
27.3,1.275242020768377e-11
27.32,475.52825814757307
27.34,293.89262614626654
27.36,-293.89262614618644
27.38,-475.52825814760365
27.4,-1.117150232302485e-10
27.42,475.5282581475697
27.44,293.89262614627523
27.46,-293.8926261462697
27.48,-475.5282581475718
27.5,-8.808791224948706e-12
27.52,475.52825814756636
27.54,293.892626146284
27.56,-293.892626146169
27.58,-475.5282581476103
27.6,-1.9589396941264943e-11
27.62,475.52825814756306
27.64,293.8926261462927
27.66,-293.89262614625227
27.68,-475.52825814757847
27.7,-3.037000265758118e-11
27.72,475.5282581475597
27.74,293.8926261463014
27.76,-293.8926261462436
27.78,-475.5282581475818
27.8,-4.1150608373897415e-11
27.82,475.5282581475564
27.84,293.89262614631014
27.86,-293.8926261462349
27.88,-475.5282581475851
27.9,-5.1931214090213654e-11
27.92,475.5282581475882
27.94,293.8926261462269
27.96,-293.8926261462261
27.98,-475.5282581475885
28.0,-6.27118198065299e-11
28.02,475.5282581475497
28.04,293.89262614632753
28.06,-293.89262614621737
28.08,-475.5282581475918
28.1,4.019441219876989e-11
28.12,475.52825814758154
28.14,293.89262614624437
28.16,-293.89262614620867
28.18,-475.5282581475951
28.2,-8.427303123916238e-11
28.22,475.52825814754306
28.24,293.89262614634504
28.26,-293.8926261462919
28.28,-475.52825814756335
28.3,1.863320076613742e-11
28.32,475.5282581475749
28.34,293.89262614626176
28.36,-293.8926261461912
28.38,-475.5282581476018
28.4,-1.0583424267179485e-10
28.42,475.52825814757153
28.44,293.89262614627046
28.46,-293.8926261462745
28.48,-475.52825814757
28.5,-2.9280106664950575e-12
28.52,475.52825814756824
28.54,293.8926261462792
28.56,-293.89262614617377
28.58,-475.5282581476085
28.6,-1.3708616382811296e-11
28.62,475.5282581475648
28.64,293.8926261462879
28.66,-293.89262614625704
28.68,-475.52825814757665
28.7,-2.4489222099127532e-11
28.72,475.5282581475615
28.74,293.8926261462966
28.76,-293.8926261462483
28.78,-475.52825814758
28.8,-3.5269827815443774e-11
28.82,475.5282581475582
28.84,293.8926261463054
28.86,-293.8926261461476
28.88,-475.5282581475833
28.9,-4.6050433531760013e-11
28.92,475.52825814758995
28.94,293.89262614622214
28.96,-293.89262614623084
28.98,-475.52825814758666
29.0,-5.6831039248076246e-11
29.02,475.5282581475515
29.04,293.8926261463228
29.06,-293.89262614613017
29.08,-475.52825814758995
29.1,4.6075192757223545e-11
29.12,475.5282581475833
29.14,293.8926261462396
29.16,-293.89262614621344
29.18,-475.5282581475933
29.2,-7.839225068070872e-11
29.22,475.5282581475449
29.24,293.89262614634026
29.26,-293.8926261462047
29.28,-475.5282581475615
29.3,2.4513981324591067e-11
29.32,475.52825814757665
29.34,293.892626146257
29.36,-293.892626146196
29.38,-475.52825814759996
29.4,-9.99534621133412e-11
29.42,475.5282581475733
29.44,293.8926261462657
29.46,-293.8926261461873
29.48,-475.5282581475682
29.5,2.9527698919585912e-12
29.52,475.52825814757
29.54,293.89262614627444
29.56,-293.89262614617854
29.58,-475.5282581476066
29.6,-7.827835824357647e-12
29.62,475.52825814756665
29.64,293.8926261462832
29.66,-293.8926261461698
29.68,-475.52825814757483
29.7,-1.8608441540673885e-11
29.72,475.52825814756335
29.74,293.8926261462919
29.76,-293.89262614625306
29.78,-475.52825814757813
29.8,-2.938904725699012e-11
29.82,475.52825814756
29.84,293.89262614630064
29.86,-293.89262614615234
29.88,-475.5282581475815
29.9,-4.016965297330636e-11
29.92,475.5282581475918
29.94,293.89262614621737
29.96,-293.8926261462356
29.98,-475.52825814758484
30.0,-5.09502586896226e-11
30.02,475.52825814755334
30.04,293.89262614631804
30.06,-293.89262614613494
30.08,-475.52825814758813
30.1,5.195597331567719e-11
30.12,475.5282581475851
30.14,293.8926261462348
30.16,-293.8926261462182
30.18,-475.5282581475915
30.2,-7.251147012225507e-11
30.22,475.5282581475467
30.24,293.8926261463355
30.26,-293.89262614620947
30.28,-475.5282581475597
30.3,3.039476188304472e-11
30.32,475.52825814757847
30.34,293.89262614625227
30.36,-293.8926261462007
30.38,-475.52825814759814
30.4,-9.407268155488755e-11
30.42,475.5282581475752
30.44,293.89262614626097
30.46,-293.892626146192
30.48,-475.5282581476015
30.5,8.833550450412239e-12
30.52,475.5282581475718
30.54,293.8926261462697
30.56,-293.89262614618326
30.58,-475.52825814760484
30.6,-1.947055265903998e-12
30.62,475.5282581475685
30.64,293.8926261462784
30.66,-293.89262614617456
30.68,-475.5282581476082
30.7,-1.2727660982220235e-11
30.72,475.52825814756517
30.74,293.8926261462871
30.76,-293.89262614625784
30.78,-475.52825814757637
30.8,-2.3508266698536474e-11
30.82,475.5282581475618
30.84,293.89262614629587
30.86,-293.8926261461571
30.88,-475.52825814761485
30.9,-3.4288872414852713e-11
30.92,475.52825814759365
30.94,293.8926261462126
30.96,-293.8926261462404
30.98,-475.528258147583
31.0,-4.5069478131168946e-11
31.02,475.52825814755516
31.04,293.89262614631326
31.06,-293.8926261461397
31.08,-475.5282581476215
31.1,5.7836753874130845e-11
31.12,475.528258147587
31.14,293.8926261462301
31.16,-293.89262614622294
31.18,-475.5282581475897
31.2,-6.663068956380143e-11
31.22,475.5282581475485
31.24,293.89262614633077
31.26,-293.8926261462142
31.28,-475.528258147593
31.3,3.627554244149837e-11
31.32,475.52825814758035
31.34,293.8926261462475
31.36,-293.8926261462055
31.38,-475.5282581475964
31.4,-8.81919009964339e-11
31.42,475.528258147577
31.44,293.89262614625625
31.46,-293.8926261461968
31.48,-475.5282581475997
31.5,1.471433100886589e-11
31.52,475.52825814757364
31.54,293.89262614626494
31.56,-293.89262614618804
31.58,-475.528258147603
31.6,3.933725292549651e-12
31.62,475.52825814757034
31.64,293.89262614627364
31.66,-293.89262614617934
31.68,-475.5282581476064
31.7,-6.846880423766587e-12
31.72,475.528258147567
31.74,293.89262614628234
31.76,-293.8926261462626
31.78,-475.52825814757455
31.8,-1.7627486140082824e-11
31.82,475.5282581475637
31.84,293.8926261462911
31.86,-293.8926261461619
31.88,-475.52825814761303
31.9,-2.8408091856399063e-11
31.92,475.52825814759547
31.94,293.8926261462079
31.96,-293.8926261462451
31.98,-475.5282581475812
32.0,-3.9188697572715306e-11
32.02,475.52825814759217
32.04,293.89262614630854
32.06,-293.8926261462364
32.08,-475.5282581476197
32.1,-4.9969303289031545e-11
32.12,475.5282581475537
32.14,293.8926261462253
32.16,-293.8926261461357
32.18,-475.52825814758785
32.2,5.293692871626825e-11
32.22,475.52825814755033
32.24,293.892626146234
32.26,-293.892626146127
32.28,-475.5282581475912
32.3,-1.8521735244328005e-10
32.32,475.5282581475821
32.34,293.89262614615075
32.36,-293.89262614621026
32.38,-475.52825814755937
32.4,-8.231112043798025e-11
32.42,475.52825814757875
32.44,293.89262614634345
32.46,-293.89262614620156
32.48,-475.528258147633
32.5,-9.30917261542965e-11
32.52,475.5282581476106
32.54,293.89262614626017
32.56,-293.8926261462847
32.58,-475.5282581476012
32.6,-1.0387233187061272e-10
32.62,475.52825814753703
32.64,293.89262614617695
32.66,-293.89262614609214
32.68,-475.5282581475694
32.7,-9.660998653129386e-13
32.72,475.52825814756875
32.74,293.8926261462776
32.76,-293.89262614617536
32.78,-475.52825814760786
32.8,-1.254335433032452e-10
32.82,475.5282581476006
32.84,293.8926261461944
32.86,-293.8926261462586
32.88,-475.528258147576
32.9,-2.2527311297945417e-11
32.92,475.5282581475621
32.94,293.8926261462951
32.96,-293.8926261461579
32.98,-475.5282581476145
33.0,-1.4699475473587768e-10
33.02,475.52825814759393
33.04,293.8926261462118
33.06,-293.8926261462412
33.08,-475.52825814758273
33.1,-4.408852273057789e-11
33.12,475.52825814755545
33.14,293.8926261463125
33.16,-293.89262614614046
33.18,-475.52825814762116
33.2,5.88177092747219e-11
33.22,475.5282581475873
33.24,293.89262614622925
33.26,-293.89262614622373
33.28,-475.5282581475894
33.3,-6.564973416321036e-11
33.32,475.5282581475488
33.34,293.892626146146
33.36,-293.89262614612306
33.38,-475.52825814755755
33.4,-1.9011717760114263e-10
33.42,475.5282581475806
33.44,293.8926261462467
33.46,-293.8926261462063
33.48,-475.52825814759603
33.5,-8.721094559584285e-11
33.52,475.5282581476124
33.54,293.89262614634737
33.56,-293.8926261462895
33.58,-475.5282581476345
33.6,1.5695286409456947e-11
33.62,475.5282581475739
33.64,293.89262614626415
33.66,-293.89262614618883
33.68,-475.5282581476027
33.7,1.1860151841475675e-10
33.72,475.52825814753544
33.74,293.8926261461809
33.76,-293.8926261460881
33.78,-475.5282581475709
33.8,-2.332396004664076e-10
33.82,475.52825814756727
33.84,293.8926261460976
33.86,-293.8926261461714
33.88,-475.52825814753913
33.9,-1.3033336846110778e-10
33.92,475.5282581475991
33.94,293.89262614638227
33.96,-293.89262614625466
33.98,-475.5282581476478
34.0,-2.7427136455808002e-11
34.02,475.5282581475606
34.04,293.892626146299
34.06,-293.89262614633793
34.08,-475.528258147616
34.1,7.547909554949179e-11
34.12,475.52825814752214
34.14,293.8926261462158
34.16,-293.89262614605326
34.18,-475.5282581475842
34.2,-4.898834788844048e-11
34.22,475.52825814755397
34.24,293.89262614613256
34.26,-293.89262614613654
34.28,-475.52825814755244
34.3,-1.7345579132637274e-10
34.32,475.52825814758575
34.34,293.8926261462332
34.36,-293.89262614621975
34.38,-475.5282581475909
34.4,-7.054955932107296e-11
34.42,475.52825814754726
34.44,293.89262614633395
34.46,-293.89262614630303
34.48,-475.52825814762934
34.5,3.2356672684226836e-11
34.52,475.5282581475791
34.54,293.8926261462507
34.56,-293.8926261462023
34.58,-475.52825814759757
34.6,-9.211077075370544e-11
34.62,475.5282581475406
34.64,293.8926261461674
34.66,-293.89262614610163
34.68,-475.5282581475658
34.7,1.079546125159436e-11
34.72,475.52825814757244
34.74,293.89262614626807
34.76,-293.8926261461849
34.78,-475.5282581476042
34.8,-1.1367198218633792e-10
34.82,475.52825814753396
34.84,293.89262614618485
34.86,-293.8926261462681
34.88,-475.52825814757244
34.9,-1.0765750181038118e-11
34.92,475.5282581475658
34.94,293.8926261462855
34.96,-293.89262614616746
34.98,-475.5282581476109
35.0,-1.3523319361897037e-10
35.02,475.52825814759757
35.04,293.8926261462023
35.06,-293.8926261462507
35.08,-475.5282581475791
35.1,-3.232696161367059e-11
35.12,475.5282581475591
35.14,293.89262614630303
35.16,-293.89262614614995
35.18,-475.5282581476176
35.2,7.05792703916292e-11
35.22,475.52825814752066
35.24,293.89262614621975
35.26,-293.8926261462332
35.28,-475.52825814758575
35.3,-5.388817304630307e-11
35.32,475.52825814755244
35.34,293.8926261461365
35.36,-293.89262614613256
35.38,-475.52825814755397
35.4,-1.7835561648423533e-10
35.42,475.52825814758427
35.44,293.89262614642115
35.46,-293.89262614621583
35.48,-475.5282581475924
35.5,-7.544938447893555e-11
35.52,475.52825814761604
35.54,293.8926261463379
35.56,-293.89262614629905
35.58,-475.5282581476309
35.6,2.7456847526364247e-11
35.62,475.5282581475073
35.64,293.8926261462546
35.66,-293.8926261461984
35.68,-475.5282581475991
35.7,1.3036307953166403e-10
35.72,475.52825814753913
35.74,293.8926261461714
35.76,-293.89262614609765
35.78,-475.52825814756727
35.8,-2.2147803934950028e-10
35.82,475.5282581475709
35.84,293.8926261462721
35.86,-293.8926261461809
35.88,-475.52825814753544
35.9,-1.1857180734420048e-10
35.92,475.5282581476027
35.94,293.8926261463728
35.96,-293.89262614626415
35.98,-475.52825814764424
36.0,-1.5665575338900706e-11
36.02,475.52825814756426
36.04,293.8926261462895
36.06,-293.8926261463474
36.08,-475.5282581476124
36.1,8.724065666639908e-11
36.12,475.52825814752583
36.14,293.8926261462063
36.16,-293.89262614606275
36.18,-475.5282581475806
36.2,-3.7226786771533184e-11
36.22,475.5282581475576
36.24,293.89262614630695
36.26,-293.89262614614603
36.28,-475.5282581475488
36.3,-1.6169423020946543e-10
36.32,475.5282581475894
36.34,293.8926261462237
36.36,-293.8926261462293
36.38,-475.5282581475873
36.4,-5.878799820416565e-11
36.42,475.52825814755096
36.44,293.8926261463244
36.46,-293.8926261463125
36.48,-475.5282581476257
36.5,4.411823380113413e-11
36.52,475.52825814758273
36.54,293.8926261462411
36.56,-293.8926261462118
36.58,-475.52825814759393
36.6,-8.034920963679813e-11
36.62,475.52825814754425
36.64,293.8926261463418
36.66,-293.8926261461111
36.68,-475.5282581475621
36.7,2.2557022368501655e-11
36.72,475.528258147576
36.74,293.8926261462586
36.76,-293.8926261461944
36.78,-475.5282581476006
36.8,-1.0191042106943061e-10
36.82,475.52825814753766
36.84,293.89262614617536
36.86,-293.8926261460937
36.88,-475.52825814756875
36.9,9.958109358691798e-13
36.92,475.5282581475694
36.94,293.89262614627603
36.96,-293.89262614617695
36.98,-475.52825814760723
37.0,-1.2347163250206306e-10
37.02,475.5282581476012
37.04,293.89262614637676
37.06,-293.8926261462602
37.08,-475.52825814757546
37.1,-2.0565400496763298e-11
37.12,475.5282581475627
37.14,293.8926261462935
37.16,-293.8926261461595
37.18,-475.5282581476139
37.2,8.234083150853649e-11
37.22,475.52825814752424
37.24,293.8926261462102
37.26,-293.89262614605883
37.28,-475.5282581475821
37.3,-4.212661192939577e-11
37.32,475.5282581475561
37.34,293.892626146127
37.36,-293.8926261461421
37.38,-475.5282581475503
37.4,-1.6659405536732804e-10
37.42,475.52825814758785
37.44,293.8926261464116
37.46,-293.8926261462253
37.48,-475.52825814758876
37.5,-6.368782336202825e-11
37.52,475.5282581476197
37.54,293.8926261463284
37.56,-293.89262614630854
37.58,-475.52825814762724
37.6,3.9218408643271544e-11
37.62,475.52825814751094
37.64,293.8926261462451
37.66,-293.89262614602393
37.68,-475.5282581475954
37.7,1.4212464064857131e-10
37.72,475.5282581475427
37.74,293.89262614616183
37.76,-293.89262614610715
37.78,-475.5282581475637
37.8,-2.09716478232593e-10
37.82,475.52825814757455
37.84,293.89262614626256
37.86,-293.8926261461904
37.88,-475.52825814753186
37.9,-1.068102462272932e-10
37.92,475.5282581476064
37.94,293.8926261463632
37.96,-293.8926261462737
37.98,-475.52825814764054
38.0,-3.90401422199341e-12
38.02,475.5282581475679
38.04,293.89262614627995
38.06,-293.89262614617303
38.08,-475.52825814760877
38.1,9.900221778330639e-11
38.12,475.5282581475294
38.14,293.8926261461968
38.16,-293.8926261460723
38.18,-475.528258147577
38.2,-2.5465225654625887e-11
38.22,475.52825814756125
38.24,293.89262614629746
38.26,-293.8926261461555
38.28,-475.52825814754516
38.3,-1.4993266909255815e-10
38.32,475.528258147593
38.34,293.8926261462142
38.36,-293.8926261462388
38.38,-475.52825814758364
38.4,-4.702643708725836e-11
38.42,475.52825814755454
38.44,293.8926261463149
38.46,-293.89262614613807
38.48,-475.52825814762207
38.5,5.587979491804143e-11
38.52,475.52825814758637
38.54,293.89262614623163
38.56,-293.89262614622135
38.58,-475.5282581475903
38.6,-6.858764851989084e-11
38.62,475.5282581475479
38.64,293.8926261463323
38.66,-293.8926261461207
38.68,-475.5282581476287
38.7,3.431858348540896e-11
38.72,475.5282581475797
38.74,293.8926261462491
38.76,-293.89262614620395
38.78,-475.52825814759694
38.8,-9.014885995252332e-11
38.82,475.52825814754124
38.84,293.89262614616587
38.86,-293.8926261461032
38.88,-475.52825814756517
38.9,1.2757372052776477e-11
38.92,475.52825814757307
38.94,293.89262614626654
38.96,-293.89262614618644
38.98,-475.52825814760365
39.0,-1.1171007138515578e-10
39.02,475.52825814760484
39.04,293.89262614636726
39.06,-293.8926261462697
39.08,-475.5282581476421
39.1,-8.803839379856e-12
39.12,475.52825814756636
39.14,293.892626146284
39.16,-293.892626146169
39.18,-475.5282581476103
39.2,9.41023926254438e-11
39.22,475.52825814752794
39.24,293.8926261462007
39.26,-293.8926261460683
39.28,-475.52825814757847
39.3,-3.0365050812488476e-11
39.32,475.5282581475597
39.34,293.89262614611744
39.36,-293.8926261461516
39.38,-475.5282581475467
39.4,-1.5483249425042076e-10
39.42,475.52825814759154
39.44,293.8926261464021
39.46,-293.8926261462349
39.48,-475.52825814765544
39.5,-5.1926262245120954e-11
39.52,475.52825814762326
39.54,293.89262614631883
39.56,-293.89262614631804
39.58,-475.5282581476236
39.6,5.097996976017884e-11
39.62,475.5282581475146
39.64,293.89262614623556
39.66,-293.8926261460335
39.68,-475.5282581475918
39.7,1.5388620176547862e-10
39.72,475.5282581475464
39.74,293.89262614615234
39.76,-293.89262614611664
39.78,-475.52825814756
39.8,-1.979549171156857e-10
39.82,475.5282581475782
39.84,293.89262614625306
39.86,-293.8926261461999
39.88,-475.5282581475985
39.9,-9.50486851103859e-11
39.92,475.52825814760996
39.94,293.89262614635373
39.96,-293.8926261462832
39.98,-475.52825814763696
40.0,7.857546894913888e-12
40.02,475.52825814757153
40.04,293.89262614627046
40.06,-293.8926261461825
40.08,-475.52825814760513
40.1,-1.166098965430184e-10
40.12,475.52825814753305
40.14,293.89262614618724
40.16,-293.8926261460818
40.18,-475.5282581475733
40.2,-1.3703664537718589e-11
40.22,475.5282581475649
40.24,293.8926261462879
40.26,-293.89262614616507
40.28,-475.5282581476118
40.3,-1.3817110797565087e-10
40.32,475.52825814759666
40.34,293.89262614620463
40.36,-293.89262614624835
40.38,-475.52825814758
40.4,-3.526487597035107e-11
40.42,475.5282581475582
40.44,293.89262614630536
40.46,-293.8926261461476
40.48,-475.52825814761843
40.5,-1.5973231940828335e-10
40.52,475.52825814758995
40.54,293.89262614622214
40.56,-293.89262614623084
40.58,-475.52825814758666
40.6,-5.682608740298354e-11
40.62,475.5282581475515
40.64,293.8926261463228
40.66,-293.89262614613017
40.68,-475.52825814762514
40.7,4.608014460231625e-11
40.72,475.5282581475833
40.74,293.8926261462396
40.76,-293.89262614621344
40.78,-475.5282581475933
40.8,-7.838729883561601e-11
40.82,475.5282581475449
40.84,293.8926261461563
40.86,-293.8926261461127
40.88,-475.5282581475615
40.9,-2.0285474227354828e-10
40.92,475.52825814757665
40.94,293.892626146257
40.96,-293.892626146196
40.98,-475.52825814759996
41.0,-9.99485102682485e-11
41.02,475.5282581476085
41.04,293.8926261463577
41.06,-293.89262614627927
41.08,-475.52825814763844
41.1,2.9577217370512984e-12
41.12,475.52825814757
41.14,293.89262614627444
41.16,-293.89262614617854
41.18,-475.5282581476066
41.2,1.0586395374235108e-10
41.22,475.5282581475315
41.24,293.8926261461912
41.26,-293.8926261460779
41.28,-475.52825814757483
41.3,-2.4597716513881326e-10
41.32,475.52825814756335
41.34,293.89262614610794
41.36,-293.8926261461611
41.38,-475.528258147543
41.4,-1.4307093313351346e-10
41.42,475.5282581475951
41.44,293.8926261463926
41.46,-293.89262614624437
41.48,-475.52825814765174
41.5,-4.0164701128213654e-11
41.52,475.5282581475567
41.54,293.89262614630934
41.56,-293.8926261463276
41.58,-475.52825814761997
41.6,6.274153087708614e-11
41.62,475.5282581475182
41.64,293.89262614622606
41.66,-293.89262614604297
41.68,-475.52825814758813
41.7,-6.172591256084613e-11
41.72,475.52825814755
41.74,293.8926261461428
41.76,-293.8926261461262
41.78,-475.5282581475564
41.8,-1.8619335599877841e-10
41.82,475.5282581475818
41.84,293.8926261462435
41.86,-293.89262614620947
41.88,-475.5282581475948
41.9,-8.328712399347861e-11
41.92,475.52825814754334
41.94,293.8926261463442
41.96,-293.8926261462927
41.98,-475.52825814763327
42.0,1.9619108011821184e-11
42.02,475.5282581475752
42.04,293.89262614626097
42.06,-293.892626146192
42.08,-475.5282581476015
42.1,-1.0484833542611109e-10
42.12,475.5282581475367
42.14,293.89262614617775
42.16,-293.89262614609135
42.18,-475.5282581475697
42.2,-1.942103420811291e-12
42.22,475.5282581475685
42.24,293.8926261462784
42.26,-293.89262614617456
42.28,-475.52825814760814
42.3,-1.2640954685874357e-10
42.32,475.52825814753004
42.34,293.89262614619514
42.36,-293.89262614625784
42.38,-475.52825814757637
42.4,-2.3503314853443768e-11
42.42,475.5282581475618
42.44,293.89262614629587
42.46,-293.8926261461571
